 type ask, timestamp 1576858838.8627105, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858838.8627105, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858838.8640487, ticker MSFT, size 200, price 156.94,
 type bid, timestamp 1576858838.8640487, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858839.2190182, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858839.2190182, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858839.246729, ticker MSFT, size 100, price 156.99,
 type bid, timestamp 1576858839.246729, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858839.2946084, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858839.2946084, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858839.450771, ticker MSFT, size 100, price 156.99,
 type bid, timestamp 1576858839.450771, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858839.4517095, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858839.4517095, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858839.4854517, ticker MSFT, size 100, price 156.99,
 type bid, timestamp 1576858839.4854517, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858839.5248516, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858839.5248516, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858839.6086566, ticker MSFT, size 100, price 156.99,
 type bid, timestamp 1576858839.6086566, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858839.8268945, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858839.8268945, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858840.0885468, ticker MSFT, size 100, price 156.99,
 type bid, timestamp 1576858840.0885468, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858840.0905278, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858840.0905278, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858840.2636132, ticker MSFT, size 200, price 156.94,
 type bid, timestamp 1576858840.2636132, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858840.7096248, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858840.7096248, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858840.710286, ticker MSFT, size 100, price 156.99,
 type bid, timestamp 1576858840.710286, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858840.7739244, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858840.7739244, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858840.7763724, ticker MSFT, size 200, price 156.94,
 type bid, timestamp 1576858840.7763724, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858840.8003142, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858840.8003142, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858841.0213375, ticker MSFT, size 100, price 156.99,
 type bid, timestamp 1576858841.0213375, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858841.0759482, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858841.0759482, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858841.6850612, ticker MSFT, size 200, price 156.94,
 type bid, timestamp 1576858841.6850612, ticker MSFT, size 100, price 156.02,
 type last, timestamp 1576858842.2815888, ticker AAPL, size 100, price 281.34,
 type ask, timestamp 1576858844.4981914, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858844.4981914, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858845.0247173, ticker MSFT, size 100, price 156.99,
 type bid, timestamp 1576858845.0247173, ticker MSFT, size 100, price 156.02,
 type last, timestamp 1576858845.06581, ticker AAPL, size 100, price 281.32,
 type ask, timestamp 1576858845.1747797, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858845.1747797, ticker MSFT, size 100, price 156.02,
 type last, timestamp 1576858847.362404, ticker GE, size 471, price 11.035,
 type ask, timestamp 1576858847.4152586, ticker GE, size 300, price 11.11,
 type bid, timestamp 1576858847.4152586, ticker GE, size 6800, price 11.03,
 type ask, timestamp 1576858848.1060894, ticker MSFT, size 200, price 156.94,
 type bid, timestamp 1576858848.1060894, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858848.260328, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858848.260328, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858848.2611878, ticker MSFT, size 232, price 156.94,
 type bid, timestamp 1576858848.2611878, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858848.2619727, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858848.2619727, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858848.2623289, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858848.2623289, ticker MSFT, size 100, price 156.92,
 type ask, timestamp 1576858848.271335, ticker MSFT, size 200, price 156.94,
 type bid, timestamp 1576858848.271335, ticker MSFT, size 100, price 156.92,
 type ask, timestamp 1576858848.5042582, ticker MSFT, size 200, price 156.94,
 type bid, timestamp 1576858848.5042582, ticker MSFT, size 200, price 156.92,
 type ask, timestamp 1576858848.5516047, ticker MSFT, size 200, price 156.94,
 type bid, timestamp 1576858848.5516047, ticker MSFT, size 100, price 156.92,
 type ask, timestamp 1576858848.8973494, ticker MSFT, size 200, price 156.94,
 type bid, timestamp 1576858848.8973494, ticker MSFT, size 200, price 156.92,
 type ask, timestamp 1576858849.0011663, ticker MSFT, size 200, price 156.94,
 type bid, timestamp 1576858849.0011663, ticker MSFT, size 100, price 156.92,
 type ask, timestamp 1576858849.4656203, ticker MSFT, size 200, price 156.94,
 type bid, timestamp 1576858849.4656203, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858849.4658766, ticker MSFT, size 100, price 156.93,
 type bid, timestamp 1576858849.4658766, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858849.4674757, ticker MSFT, size 200, price 156.93,
 type bid, timestamp 1576858849.4674757, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858849.4674888, ticker MSFT, size 100, price 156.93,
 type bid, timestamp 1576858849.4674888, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858849.5117192, ticker AAPL, size 100, price 281.34,
 type bid, timestamp 1576858849.5117192, ticker AAPL, size 100, price 280.32,
 type ask, timestamp 1576858849.5359926, ticker MSFT, size 200, price 156.94,
 type bid, timestamp 1576858849.5359926, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858849.7754226, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858849.7754226, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858849.8289897, ticker MSFT, size 100, price 156.93,
 type bid, timestamp 1576858849.8289897, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858849.8301616, ticker MSFT, size 200, price 156.93,
 type bid, timestamp 1576858849.8301616, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858850.5388293, ticker MSFT, size 100, price 156.93,
 type bid, timestamp 1576858850.5388293, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858850.5392315, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858850.5392315, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858850.549088, ticker MSFT, size 100, price 156.93,
 type bid, timestamp 1576858850.549088, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858850.5594723, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858850.5594723, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858850.6303375, ticker MSFT, size 100, price 156.93,
 type bid, timestamp 1576858850.6303375, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858850.6311212, ticker MSFT, size 200, price 156.93,
 type bid, timestamp 1576858850.6311212, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858850.6386175, ticker MSFT, size 100, price 156.93,
 type bid, timestamp 1576858850.6386175, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858850.9525626, ticker MSFT, size 200, price 156.93,
 type bid, timestamp 1576858850.9525626, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858851.0646615, ticker MSFT, size 100, price 156.93,
 type bid, timestamp 1576858851.0646615, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858851.2004132, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858851.2004132, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858851.8235126, ticker MSFT, size 100, price 156.93,
 type bid, timestamp 1576858851.8235126, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858851.8253393, ticker MSFT, size 200, price 156.93,
 type bid, timestamp 1576858851.8253393, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858852.8044817, ticker MSFT, size 100, price 156.93,
 type bid, timestamp 1576858852.8044817, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858856.3251984, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858856.3251984, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858856.3264241, ticker MSFT, size 100, price 156.93,
 type bid, timestamp 1576858856.3264241, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858856.4008796, ticker MSFT, size 200, price 156.93,
 type bid, timestamp 1576858856.4008796, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858856.8877227, ticker MSFT, size 100, price 156.93,
 type bid, timestamp 1576858856.8877227, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858857.6490133, ticker MSFT, size 100, price 156.92,
 type bid, timestamp 1576858857.6490133, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858857.6501682, ticker MSFT, size 100, price 156.92,
 type bid, timestamp 1576858857.6501682, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858857.651264, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858857.651264, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858857.652162, ticker MSFT, size 100, price 156.92,
 type bid, timestamp 1576858857.652162, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858857.6573696, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858857.6573696, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858857.662153, ticker MSFT, size 100, price 156.92,
 type bid, timestamp 1576858857.662153, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858857.663042, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858857.663042, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858857.6720893, ticker MSFT, size 100, price 156.92,
 type bid, timestamp 1576858857.6720893, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858857.6761136, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858857.6761136, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858857.9158993, ticker MSFT, size 100, price 156.92,
 type bid, timestamp 1576858857.9158993, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858857.9215524, ticker MSFT, size 200, price 156.92,
 type bid, timestamp 1576858857.9215524, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858857.9218292, ticker MSFT, size 200, price 156.92,
 type bid, timestamp 1576858857.9218292, ticker MSFT, size 100, price 156.9,
 type ask, timestamp 1576858857.9227605, ticker MSFT, size 100, price 156.92,
 type bid, timestamp 1576858857.9227605, ticker MSFT, size 100, price 156.9,
 type last, timestamp 1576858857.9263961, ticker MSFT, size 10, price 156.91,
 type last, timestamp 1576858857.9264166, ticker MSFT, size 100, price 156.91,
 type ask, timestamp 1576858858.0221329, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858858.0221329, ticker MSFT, size 100, price 156.9,
 type ask, timestamp 1576858858.0234272, ticker MSFT, size 100, price 156.92,
 type bid, timestamp 1576858858.0234272, ticker MSFT, size 100, price 156.9,
 type ask, timestamp 1576858858.027421, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858858.027421, ticker MSFT, size 100, price 156.9,
 type ask, timestamp 1576858858.0548334, ticker MSFT, size 100, price 156.92,
 type bid, timestamp 1576858858.0548334, ticker MSFT, size 100, price 156.9,
 type ask, timestamp 1576858858.118345, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858858.118345, ticker MSFT, size 100, price 156.9,
 type ask, timestamp 1576858858.4821587, ticker MSFT, size 100, price 156.92,
 type bid, timestamp 1576858858.4821587, ticker MSFT, size 100, price 156.9,
 type ask, timestamp 1576858858.4839714, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858858.4839714, ticker MSFT, size 100, price 156.9,
 type ask, timestamp 1576858859.2333384, ticker MSFT, size 100, price 156.92,
 type bid, timestamp 1576858859.2333384, ticker MSFT, size 100, price 156.9,
 type ask, timestamp 1576858859.235215, ticker MSFT, size 200, price 156.92,
 type bid, timestamp 1576858859.235215, ticker MSFT, size 100, price 156.9,
 type ask, timestamp 1576858859.4359186, ticker MSFT, size 100, price 156.92,
 type bid, timestamp 1576858859.4359186, ticker MSFT, size 100, price 156.9,
 type last, timestamp 1576858859.8763435, ticker GE, size 3, price 11.035,
 type ask, timestamp 1576858859.936737, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858859.936737, ticker MSFT, size 100, price 156.9,
 type ask, timestamp 1576858859.9375963, ticker MSFT, size 100, price 156.92,
 type bid, timestamp 1576858859.9375963, ticker MSFT, size 100, price 156.9,
 type ask, timestamp 1576858860.0183063, ticker MSFT, size 200, price 156.92,
 type bid, timestamp 1576858860.0183063, ticker MSFT, size 100, price 156.9,
 type ask, timestamp 1576858862.3901443, ticker MSFT, size 100, price 156.92,
 type bid, timestamp 1576858862.3901443, ticker MSFT, size 100, price 156.9,
 type ask, timestamp 1576858862.3901818, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858862.3901818, ticker MSFT, size 100, price 156.9,
 type ask, timestamp 1576858862.6045344, ticker MSFT, size 100, price 156.92,
 type bid, timestamp 1576858862.6045344, ticker MSFT, size 100, price 156.9,
 type ask, timestamp 1576858862.605366, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858862.605366, ticker MSFT, size 100, price 156.9,
 type ask, timestamp 1576858862.6057432, ticker MSFT, size 100, price 156.92,
 type bid, timestamp 1576858862.6057432, ticker MSFT, size 100, price 156.9,
 type ask, timestamp 1576858862.6059043, ticker MSFT, size 100, price 156.92,
 type bid, timestamp 1576858862.6059043, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858862.6059518, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858862.6059518, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858862.6068728, ticker MSFT, size 100, price 156.92,
 type bid, timestamp 1576858862.6068728, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858862.6068885, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858862.6068885, ticker MSFT, size 100, price 156.02,
 type ask, timestamp 1576858863.3214858, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858863.3214858, ticker MSFT, size 100, price 156.9,
 type ask, timestamp 1576858863.323532, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858863.323532, ticker MSFT, size 200, price 156.9,
 type ask, timestamp 1576858863.6758986, ticker MSFT, size 100, price 156.94,
 type bid, timestamp 1576858863.6758986, ticker MSFT, size 100, price 156.9,
 type last, timestamp 1576858863.7310596, ticker AAPL, size 100, price 281.305,
